region,date,index
New Brunswick,2021-08-29,251.78
New Brunswick,2021-08-30,255.54
New Brunswick,2021-08-31,264.66
Newfoundland and Labrador,2020-01-13,100
Newfoundland and Labrador,2020-01-14,106.33
Newfoundland and Labrador,2020-01-15,110.15
Newfoundland and Labrador,2020-01-16,111.42
Newfoundland and Labrador,2020-01-17,29.39
Newfoundland and Labrador,2020-01-18,41.86
Newfoundland and Labrador,2020-01-19,50.05
Newfoundland and Labrador,2020-01-20,62.54
Newfoundland and Labrador,2020-01-21,71.02
Newfoundland and Labrador,2020-01-22,74.27
Newfoundland and Labrador,2020-01-23,79.34
Newfoundland and Labrador,2020-01-24,90.99
Newfoundland and Labrador,2020-01-25,112.24
Newfoundland and Labrador,2020-01-26,90.95
Newfoundland and Labrador,2020-01-27,99.93
Newfoundland and Labrador,2020-01-28,108.94
Newfoundland and Labrador,2020-01-29,112.41
Newfoundland and Labrador,2020-01-30,111.56
Newfoundland and Labrador,2020-01-31,130.24
Newfoundland and Labrador,2020-02-01,127.15
Newfoundland and Labrador,2020-02-02,57.52
Newfoundland and Labrador,2020-02-03,101.45
Newfoundland and Labrador,2020-02-04,106.81
Newfoundland and Labrador,2020-02-05,107.2
Newfoundland and Labrador,2020-02-06,114.63
Newfoundland and Labrador,2020-02-07,83.36
Newfoundland and Labrador,2020-02-08,105.7
Newfoundland and Labrador,2020-02-09,92.98
Newfoundland and Labrador,2020-02-10,102.29
Newfoundland and Labrador,2020-02-11,110.18
Newfoundland and Labrador,2020-02-12,77.22
Newfoundland and Labrador,2020-02-13,119.53
Newfoundland and Labrador,2020-02-14,151.34
Newfoundland and Labrador,2020-02-15,120.23
Newfoundland and Labrador,2020-02-16,100.24
Newfoundland and Labrador,2020-02-17,114.09
Newfoundland and Labrador,2020-02-18,107.18
Newfoundland and Labrador,2020-02-19,95.67
Newfoundland and Labrador,2020-02-20,124.76
Newfoundland and Labrador,2020-02-21,137.58
Newfoundland and Labrador,2020-02-22,120.25
Newfoundland and Labrador,2020-02-23,93.95
Newfoundland and Labrador,2020-02-24,102.68
Newfoundland and Labrador,2020-02-25,108.05
Newfoundland and Labrador,2020-02-26,105.76
Newfoundland and Labrador,2020-02-27,113.29
Newfoundland and Labrador,2020-02-28,104.81
Newfoundland and Labrador,2020-02-29,125.37
Newfoundland and Labrador,2020-03-01,82.06
Newfoundland and Labrador,2020-03-02,76.48
Newfoundland and Labrador,2020-03-03,110.52
Newfoundland and Labrador,2020-03-04,107.47
Newfoundland and Labrador,2020-03-05,115.54
Newfoundland and Labrador,2020-03-06,136.73
Newfoundland and Labrador,2020-03-07,93.88
Newfoundland and Labrador,2020-03-08,67.88
Newfoundland and Labrador,2020-03-09,108.26
Newfoundland and Labrador,2020-03-10,108.23
Newfoundland and Labrador,2020-03-11,98.59
Newfoundland and Labrador,2020-03-12,108.88
Newfoundland and Labrador,2020-03-13,119.89
Newfoundland and Labrador,2020-03-14,99.44
Newfoundland and Labrador,2020-03-15,75.74
Newfoundland and Labrador,2020-03-16,84.54
Newfoundland and Labrador,2020-03-17,82.44
Newfoundland and Labrador,2020-03-18,72.53
Newfoundland and Labrador,2020-03-19,81.83
Newfoundland and Labrador,2020-03-20,73.69
Newfoundland and Labrador,2020-03-21,61.59
Newfoundland and Labrador,2020-03-22,48.69
Newfoundland and Labrador,2020-03-23,58.57
Newfoundland and Labrador,2020-03-24,47
Newfoundland and Labrador,2020-03-25,35.19
Newfoundland and Labrador,2020-03-26,55.33
Newfoundland and Labrador,2020-03-27,45.59
Newfoundland and Labrador,2020-03-28,49.4
Newfoundland and Labrador,2020-03-29,37.39
Newfoundland and Labrador,2020-03-30,40.7
Newfoundland and Labrador,2020-03-31,45.21
Newfoundland and Labrador,2020-04-01,56.3
Newfoundland and Labrador,2020-04-02,52.65
Newfoundland and Labrador,2020-04-03,57.88
Newfoundland and Labrador,2020-04-04,54.24
Newfoundland and Labrador,2020-04-05,50.02
Newfoundland and Labrador,2020-04-06,52.1
Newfoundland and Labrador,2020-04-07,52.78
Newfoundland and Labrador,2020-04-08,59.03
Newfoundland and Labrador,2020-04-09,67.45
Newfoundland and Labrador,2020-04-10,47.19
Newfoundland and Labrador,2020-04-11,63.02
Newfoundland and Labrador,2020-04-12,46.14
Newfoundland and Labrador,2020-04-13,61.72
Newfoundland and Labrador,2020-04-14,55.12
Newfoundland and Labrador,2020-04-15,65.09
Newfoundland and Labrador,2020-04-16,64.86
Newfoundland and Labrador,2020-04-17,71.96
Newfoundland and Labrador,2020-04-18,74.63
Newfoundland and Labrador,2020-04-19,41.96
Newfoundland and Labrador,2020-04-20,66.26
Newfoundland and Labrador,2020-04-21,62.71
Newfoundland and Labrador,2020-04-22,82.6
Newfoundland and Labrador,2020-04-23,78.77
Newfoundland and Labrador,2020-04-24,86.13
Newfoundland and Labrador,2020-04-25,68.56
Newfoundland and Labrador,2020-04-26,87.19
Newfoundland and Labrador,2020-04-27,75.18
Newfoundland and Labrador,2020-04-28,79.45
Newfoundland and Labrador,2020-04-29,82.62
Newfoundland and Labrador,2020-04-30,88.44
Newfoundland and Labrador,2020-05-01,107.87
Newfoundland and Labrador,2020-05-02,96.41
Newfoundland and Labrador,2020-05-03,64.45
Newfoundland and Labrador,2020-05-04,88.2
Newfoundland and Labrador,2020-05-05,73.95
Newfoundland and Labrador,2020-05-06,92.97
Newfoundland and Labrador,2020-05-07,99.76
Newfoundland and Labrador,2020-05-08,102.8
Newfoundland and Labrador,2020-05-09,111.4
Newfoundland and Labrador,2020-05-10,68.03
Newfoundland and Labrador,2020-05-11,NA
Newfoundland and Labrador,2020-05-12,NA
Newfoundland and Labrador,2020-05-13,107.73
Newfoundland and Labrador,2020-05-14,108.44
Newfoundland and Labrador,2020-05-15,116.44
Newfoundland and Labrador,2020-05-16,113.19
Newfoundland and Labrador,2020-05-17,101.88
Newfoundland and Labrador,2020-05-18,107.66
Newfoundland and Labrador,2020-05-19,111.52
Newfoundland and Labrador,2020-05-20,127.67
Newfoundland and Labrador,2020-05-21,140.19
Newfoundland and Labrador,2020-05-22,134.84
Newfoundland and Labrador,2020-05-23,123.46
Newfoundland and Labrador,2020-05-24,134.7
Newfoundland and Labrador,2020-05-25,134.65
Newfoundland and Labrador,2020-05-26,123.1
Newfoundland and Labrador,2020-05-27,122.04
Newfoundland and Labrador,2020-05-28,125.36
Newfoundland and Labrador,2020-05-29,156.68
Newfoundland and Labrador,2020-05-30,137.23
Newfoundland and Labrador,2020-05-31,121.26
Newfoundland and Labrador,2020-06-01,116.17
Newfoundland and Labrador,2020-06-02,110.71
Newfoundland and Labrador,2020-06-03,127.82
Newfoundland and Labrador,2020-06-04,113.04
Newfoundland and Labrador,2020-06-05,154.29
Newfoundland and Labrador,2020-06-06,134.53
Newfoundland and Labrador,2020-06-07,91.64
Newfoundland and Labrador,2020-06-08,125.22
Newfoundland and Labrador,2020-06-09,135.09
Newfoundland and Labrador,2020-06-10,135.29
Newfoundland and Labrador,2020-06-11,150.69
Newfoundland and Labrador,2020-06-12,162.58
Newfoundland and Labrador,2020-06-13,149.71
Newfoundland and Labrador,2020-06-14,102.9
Newfoundland and Labrador,2020-06-15,133.25
Newfoundland and Labrador,2020-06-16,147.53
Newfoundland and Labrador,2020-06-17,154.89
Newfoundland and Labrador,2020-06-18,150.58
Newfoundland and Labrador,2020-06-19,180.93
Newfoundland and Labrador,2020-06-20,142.3
Newfoundland and Labrador,2020-06-21,121.19
Newfoundland and Labrador,2020-06-22,150.81
Newfoundland and Labrador,2020-06-23,162.71
Newfoundland and Labrador,2020-06-24,170.6
Newfoundland and Labrador,2020-06-25,169.27
Newfoundland and Labrador,2020-06-26,189.72
Newfoundland and Labrador,2020-06-27,160.36
Newfoundland and Labrador,2020-06-28,143.01
Newfoundland and Labrador,2020-06-29,164.63
Newfoundland and Labrador,2020-06-30,180.15
Newfoundland and Labrador,2020-07-01,171.35
Newfoundland and Labrador,2020-07-02,174.29
Newfoundland and Labrador,2020-07-03,195.65
Newfoundland and Labrador,2020-07-04,169.31
Newfoundland and Labrador,2020-07-05,163.97
Newfoundland and Labrador,2020-07-06,174.24
Newfoundland and Labrador,2020-07-07,178.48
Newfoundland and Labrador,2020-07-08,185.49
Newfoundland and Labrador,2020-07-09,189.99
Newfoundland and Labrador,2020-07-10,206.05
Newfoundland and Labrador,2020-07-11,201.51
Newfoundland and Labrador,2020-07-12,164.8
Newfoundland and Labrador,2020-07-13,185.18
Newfoundland and Labrador,2020-07-14,189.39
Newfoundland and Labrador,2020-07-15,167.82
Newfoundland and Labrador,2020-07-16,179.75
Newfoundland and Labrador,2020-07-17,206.39
Newfoundland and Labrador,2020-07-18,207.06
Newfoundland and Labrador,2020-07-19,188.47
Newfoundland and Labrador,2020-07-20,210.04
Newfoundland and Labrador,2020-07-21,211.75
Newfoundland and Labrador,2020-07-22,221
Newfoundland and Labrador,2020-07-23,209.57
Newfoundland and Labrador,2020-07-24,204.69
Newfoundland and Labrador,2020-07-25,223.04
Newfoundland and Labrador,2020-07-26,166.38
Newfoundland and Labrador,2020-07-27,190.22
Newfoundland and Labrador,2020-07-28,212.3
Newfoundland and Labrador,2020-07-29,214.56
Newfoundland and Labrador,2020-07-30,208.07
Newfoundland and Labrador,2020-07-31,229.66
Newfoundland and Labrador,2020-08-01,207.34
Newfoundland and Labrador,2020-08-02,190.79
Newfoundland and Labrador,2020-08-03,229.5
Newfoundland and Labrador,2020-08-04,227.01
Newfoundland and Labrador,2020-08-05,223.25
Newfoundland and Labrador,2020-08-06,232.39
Newfoundland and Labrador,2020-08-07,255.01
Newfoundland and Labrador,2020-08-08,236.07
Newfoundland and Labrador,2020-08-09,196.47
Newfoundland and Labrador,2020-08-10,229.23
Newfoundland and Labrador,2020-08-11,225.38
Newfoundland and Labrador,2020-08-12,226.01
Newfoundland and Labrador,2020-08-13,226.7
Newfoundland and Labrador,2020-08-14,246.89
Newfoundland and Labrador,2020-08-15,242.95
Newfoundland and Labrador,2020-08-16,214.66
Newfoundland and Labrador,2020-08-17,225.71
Newfoundland and Labrador,2020-08-18,209.21
Newfoundland and Labrador,2020-08-19,225.22
Newfoundland and Labrador,2020-08-20,237.87
Newfoundland and Labrador,2020-08-21,259.91
Newfoundland and Labrador,2020-08-22,238.87
Newfoundland and Labrador,2020-08-23,212.3
Newfoundland and Labrador,2020-08-24,199.84
Newfoundland and Labrador,2020-08-25,225.49
Newfoundland and Labrador,2020-08-26,190.93
Newfoundland and Labrador,2020-08-27,221.38
Newfoundland and Labrador,2020-08-28,252.71
Newfoundland and Labrador,2020-08-29,222.99
Newfoundland and Labrador,2020-08-30,138.12
Newfoundland and Labrador,2020-08-31,202.37
Newfoundland and Labrador,2020-09-01,211.7
Newfoundland and Labrador,2020-09-02,220.86
Newfoundland and Labrador,2020-09-03,218.89
Newfoundland and Labrador,2020-09-04,240.74
Newfoundland and Labrador,2020-09-05,208.35
Newfoundland and Labrador,2020-09-06,192.94
Newfoundland and Labrador,2020-09-07,185.74
Newfoundland and Labrador,2020-09-08,191.32
Newfoundland and Labrador,2020-09-09,181.34
Newfoundland and Labrador,2020-09-10,188.1
Newfoundland and Labrador,2020-09-11,200.19
Newfoundland and Labrador,2020-09-12,206.37
Newfoundland and Labrador,2020-09-13,155.86
Newfoundland and Labrador,2020-09-14,158.88
Newfoundland and Labrador,2020-09-15,173.99
Newfoundland and Labrador,2020-09-16,174.89
Newfoundland and Labrador,2020-09-17,182.75
Newfoundland and Labrador,2020-09-18,187.35
Newfoundland and Labrador,2020-09-19,163.13
Newfoundland and Labrador,2020-09-20,147.04
Newfoundland and Labrador,2020-09-21,159.52
Newfoundland and Labrador,2020-09-22,165.08
Newfoundland and Labrador,2020-09-23,144.56
Newfoundland and Labrador,2020-09-24,164.4
Newfoundland and Labrador,2020-09-25,196.99
Newfoundland and Labrador,2020-09-26,183.48
Newfoundland and Labrador,2020-09-27,145.67
Newfoundland and Labrador,2020-09-28,152.49
Newfoundland and Labrador,2020-09-29,156.61
Newfoundland and Labrador,2020-09-30,150.81
Newfoundland and Labrador,2020-10-01,159.86
Newfoundland and Labrador,2020-10-02,175.42
Newfoundland and Labrador,2020-10-03,161.66
Newfoundland and Labrador,2020-10-04,131.29
Newfoundland and Labrador,2020-10-05,142.99
Newfoundland and Labrador,2020-10-06,148.78
Newfoundland and Labrador,2020-10-07,140.99
Newfoundland and Labrador,2020-10-08,145.81
Newfoundland and Labrador,2020-10-09,169.99
Newfoundland and Labrador,2020-10-10,152.44
Newfoundland and Labrador,2020-10-11,100.4
Newfoundland and Labrador,2020-10-12,109.47
Newfoundland and Labrador,2020-10-13,145.56
Newfoundland and Labrador,2020-10-14,144.12
Newfoundland and Labrador,2020-10-15,137.16
Newfoundland and Labrador,2020-10-16,177.89
Newfoundland and Labrador,2020-10-17,165.79
Newfoundland and Labrador,2020-10-18,123.1
Newfoundland and Labrador,2020-10-19,136.67
Newfoundland and Labrador,2020-10-20,147.01
Newfoundland and Labrador,2020-10-21,148.99
Newfoundland and Labrador,2020-10-22,151.48
Newfoundland and Labrador,2020-10-23,177.79
Newfoundland and Labrador,2020-10-24,166.45
Newfoundland and Labrador,2020-10-25,113.22
Newfoundland and Labrador,2020-10-26,137.09
Newfoundland and Labrador,2020-10-27,130.78
Newfoundland and Labrador,2020-10-28,139.91
Newfoundland and Labrador,2020-10-29,148.74
Newfoundland and Labrador,2020-10-30,179.11
Newfoundland and Labrador,2020-10-31,139.58
Newfoundland and Labrador,2020-11-01,107.27
Newfoundland and Labrador,2020-11-02,107.59
Newfoundland and Labrador,2020-11-03,123.32
Newfoundland and Labrador,2020-11-04,117.97
Newfoundland and Labrador,2020-11-05,132.74
Newfoundland and Labrador,2020-11-06,147.76
Newfoundland and Labrador,2020-11-07,134.11
Newfoundland and Labrador,2020-11-08,103.01
Newfoundland and Labrador,2020-11-09,114.99
Newfoundland and Labrador,2020-11-10,132.71
Newfoundland and Labrador,2020-11-11,99.94
Newfoundland and Labrador,2020-11-12,119.36
Newfoundland and Labrador,2020-11-13,146.58
Newfoundland and Labrador,2020-11-14,119.77
Newfoundland and Labrador,2020-11-15,100.36
Newfoundland and Labrador,2020-11-16,116.17
Newfoundland and Labrador,2020-11-17,126.04
Newfoundland and Labrador,2020-11-18,122.36
Newfoundland and Labrador,2020-11-19,131.03
Newfoundland and Labrador,2020-11-20,158.16
Newfoundland and Labrador,2020-11-21,141.31
Newfoundland and Labrador,2020-11-22,99.69
Newfoundland and Labrador,2020-11-23,115.93
Newfoundland and Labrador,2020-11-24,105.72
Newfoundland and Labrador,2020-11-25,126.1
Newfoundland and Labrador,2020-11-26,131.93
Newfoundland and Labrador,2020-11-27,150.04
Newfoundland and Labrador,2020-11-28,134.26
Newfoundland and Labrador,2020-11-29,94.93
Newfoundland and Labrador,2020-11-30,116.08
Newfoundland and Labrador,2020-12-01,121.03
Newfoundland and Labrador,2020-12-02,123.67
Newfoundland and Labrador,2020-12-03,118.24
Newfoundland and Labrador,2020-12-04,140.35
Newfoundland and Labrador,2020-12-05,136.05
Newfoundland and Labrador,2020-12-06,98.56
Newfoundland and Labrador,2020-12-07,116.67
Newfoundland and Labrador,2020-12-08,116.56
Newfoundland and Labrador,2020-12-09,112.02
Newfoundland and Labrador,2020-12-10,125.94
Newfoundland and Labrador,2020-12-11,140.02
Newfoundland and Labrador,2020-12-12,139.77
Newfoundland and Labrador,2020-12-13,91.23
Newfoundland and Labrador,2020-12-14,121.05
Newfoundland and Labrador,2020-12-15,119.44
Newfoundland and Labrador,2020-12-16,126.32
Newfoundland and Labrador,2020-12-17,150.93
Newfoundland and Labrador,2020-12-18,161.62
Newfoundland and Labrador,2020-12-19,133.53
Newfoundland and Labrador,2020-12-20,124.67
Newfoundland and Labrador,2020-12-21,142.77
Newfoundland and Labrador,2020-12-22,129.96
Newfoundland and Labrador,2020-12-23,155.16
Newfoundland and Labrador,2020-12-24,86.96
Newfoundland and Labrador,2020-12-25,41.56
Newfoundland and Labrador,2020-12-26,78.7
Newfoundland and Labrador,2020-12-27,81.9
Newfoundland and Labrador,2020-12-28,104.68
Newfoundland and Labrador,2020-12-29,112.09
Newfoundland and Labrador,2020-12-30,114.39
Newfoundland and Labrador,2020-12-31,113.14
Newfoundland and Labrador,2021-01-01,73.55
Newfoundland and Labrador,2021-01-02,107.85
Newfoundland and Labrador,2021-01-03,73.78
Newfoundland and Labrador,2021-01-04,103.31
Newfoundland and Labrador,2021-01-05,110.17
Newfoundland and Labrador,2021-01-06,109.47
Newfoundland and Labrador,2021-01-07,111.97
Newfoundland and Labrador,2021-01-08,128.21
Newfoundland and Labrador,2021-01-09,113.33
Newfoundland and Labrador,2021-01-10,86.45
Newfoundland and Labrador,2021-01-11,101.79
Newfoundland and Labrador,2021-01-12,109.35
Newfoundland and Labrador,2021-01-13,111.92
Newfoundland and Labrador,2021-01-14,109.65
Newfoundland and Labrador,2021-01-15,114.98
Newfoundland and Labrador,2021-01-16,108.99
Newfoundland and Labrador,2021-01-17,89
Newfoundland and Labrador,2021-01-18,106.24
Newfoundland and Labrador,2021-01-19,105.44
Newfoundland and Labrador,2021-01-20,112.97
Newfoundland and Labrador,2021-01-21,68.88
Newfoundland and Labrador,2021-01-22,92.41
Newfoundland and Labrador,2021-01-23,112.97
Newfoundland and Labrador,2021-01-24,88.32
Newfoundland and Labrador,2021-01-25,103.17
Newfoundland and Labrador,2021-01-26,105.33
Newfoundland and Labrador,2021-01-27,109.66
Newfoundland and Labrador,2021-01-28,110.44
Newfoundland and Labrador,2021-01-29,136.96
Newfoundland and Labrador,2021-01-30,122.84
Newfoundland and Labrador,2021-01-31,91.02
Newfoundland and Labrador,2021-02-01,105.89
Newfoundland and Labrador,2021-02-02,109.1
Newfoundland and Labrador,2021-02-03,91.06
Newfoundland and Labrador,2021-02-04,116.35
Newfoundland and Labrador,2021-02-05,137.09
Newfoundland and Labrador,2021-02-06,125.89
Newfoundland and Labrador,2021-02-07,92.57
Newfoundland and Labrador,2021-02-08,51.44
Newfoundland and Labrador,2021-02-09,85.43
Newfoundland and Labrador,2021-02-10,89.6
Newfoundland and Labrador,2021-02-11,62.12
Newfoundland and Labrador,2021-02-12,88.9
Newfoundland and Labrador,2021-02-13,85.53
Newfoundland and Labrador,2021-02-14,79.78
Newfoundland and Labrador,2021-02-15,68.58
Newfoundland and Labrador,2021-02-16,74.65
Newfoundland and Labrador,2021-02-17,70.99
Newfoundland and Labrador,2021-02-18,83.68
Newfoundland and Labrador,2021-02-19,95.87
Newfoundland and Labrador,2021-02-20,81.99
Newfoundland and Labrador,2021-02-21,71.21
Newfoundland and Labrador,2021-02-22,83.6
Newfoundland and Labrador,2021-02-23,75.72
Newfoundland and Labrador,2021-02-24,85.58
Newfoundland and Labrador,2021-02-25,80.2
Newfoundland and Labrador,2021-02-26,101.71
Newfoundland and Labrador,2021-02-27,97.3
Newfoundland and Labrador,2021-02-28,46.08
Newfoundland and Labrador,2021-03-01,85.48
Newfoundland and Labrador,2021-03-02,55.05
Newfoundland and Labrador,2021-03-03,90.85
Newfoundland and Labrador,2021-03-04,91.62
Newfoundland and Labrador,2021-03-05,102.44
Newfoundland and Labrador,2021-03-06,96.79
Newfoundland and Labrador,2021-03-07,78.82
Newfoundland and Labrador,2021-03-08,88.76
Newfoundland and Labrador,2021-03-09,87.31
Newfoundland and Labrador,2021-03-10,92.52
Newfoundland and Labrador,2021-03-11,92.37
Newfoundland and Labrador,2021-03-12,NA
Newfoundland and Labrador,2021-03-13,106.6
Newfoundland and Labrador,2021-03-14,80.05
Newfoundland and Labrador,2021-03-15,92.43
Newfoundland and Labrador,2021-03-16,103.79
Newfoundland and Labrador,2021-03-17,105.89
Newfoundland and Labrador,2021-03-18,110.15
Newfoundland and Labrador,2021-03-19,113.19
Newfoundland and Labrador,2021-03-20,114.76
Newfoundland and Labrador,2021-03-21,102.05
Newfoundland and Labrador,2021-03-22,109.31
Newfoundland and Labrador,2021-03-23,118.19
Newfoundland and Labrador,2021-03-24,115.27
Newfoundland and Labrador,2021-03-25,116.75
Newfoundland and Labrador,2021-03-26,129.58
Newfoundland and Labrador,2021-03-27,75.14
Newfoundland and Labrador,2021-03-28,96.32
Newfoundland and Labrador,2021-03-29,92.57
Newfoundland and Labrador,2021-03-30,120.37
Newfoundland and Labrador,2021-03-31,131.17
Newfoundland and Labrador,2021-04-01,151.84
Newfoundland and Labrador,2021-04-02,130.78
Newfoundland and Labrador,2021-04-03,123.33
Newfoundland and Labrador,2021-04-04,79.5
Newfoundland and Labrador,2021-04-05,127.11
Newfoundland and Labrador,2021-04-06,129.95
Newfoundland and Labrador,2021-04-07,140.05
Newfoundland and Labrador,2021-04-08,139.93
Newfoundland and Labrador,2021-04-09,147.37
Newfoundland and Labrador,2021-04-10,127.88
Newfoundland and Labrador,2021-04-11,100.33
Newfoundland and Labrador,2021-04-12,112.32
Newfoundland and Labrador,2021-04-13,127.57
Newfoundland and Labrador,2021-04-14,130.6
Newfoundland and Labrador,2021-04-15,131.19
Newfoundland and Labrador,2021-04-16,151.64
Newfoundland and Labrador,2021-04-17,139.41
Newfoundland and Labrador,2021-04-18,106.76
Newfoundland and Labrador,2021-04-19,122.36
Newfoundland and Labrador,2021-04-20,134.39
Newfoundland and Labrador,2021-04-21,139.25
Newfoundland and Labrador,2021-04-22,142.73
Newfoundland and Labrador,2021-04-23,164.03
Newfoundland and Labrador,2021-04-24,157
Newfoundland and Labrador,2021-04-25,128.06
Newfoundland and Labrador,2021-04-26,137.99
Newfoundland and Labrador,2021-04-27,135.19
Newfoundland and Labrador,2021-04-28,140.09
Newfoundland and Labrador,2021-04-29,150.16
Newfoundland and Labrador,2021-04-30,168.05
Newfoundland and Labrador,2021-05-01,158.3
Newfoundland and Labrador,2021-05-02,128.08
Newfoundland and Labrador,2021-05-03,140.32
Newfoundland and Labrador,2021-05-04,148.32
Newfoundland and Labrador,2021-05-05,148.11
